,AAPL,MSFT,AMZN,BRK-A,JPM,JNJ,WMT,BAC,PG,XOM
2017-07-16,143.5799560546875,69.77508544921875,1001.8099975585938,256020.0,86.39053344726562,124.0059585571289,72.25215148925781,23.02769470214844,80.59261322021484,73.08708953857422
2017-07-17,144.0808868408203,70.32154083251953,1010.0399780273438,256200.0,85.58515930175781,123.58509063720705,72.28055572509766,22.84697723388672,81.00897979736328,72.70942687988281
2017-07-18,144.58187866210938,70.27361297607422,1024.449951171875,256100.0,85.28548431396484,125.7453842163086,72.11964416503906,22.73283576965332,82.01754760742188,72.47565460205078
2017-07-19,145.4874267578125,70.81049346923828,1026.8699951171877,257500.0,85.40721130371094,126.4468002319336,71.80731964111328,22.88502311706543,82.39019012451172,72.70043182373047
2017-07-20,144.83233642578125,71.15563201904297,1028.699951171875,257651.0,85.40721130371094,127.71866607666016,71.94929504394531,22.77088165283203,82.62332153320312,72.70942687988281
2017-07-21,144.76490783691406,70.7433853149414,1025.6700439453123,257645.0,85.1169204711914,126.5403060913086,72.07232666015625,22.63772010803223,82.63264465332031,72.04402923583984
2017-07-22,144.76490783691406,70.7433853149414,1025.6700439453123,257645.0,85.1169204711914,126.5403060913086,72.07232666015625,22.63772010803223,82.63264465332031,72.04402923583984
2017-07-23,144.76490783691406,70.7433853149414,1025.6700439453123,257645.0,85.1169204711914,126.5403060913086,72.07232666015625,22.63772010803223,82.63264465332031,72.04402923583984
2017-07-24,146.51824951171875,70.56124114990234,1038.949951171875,257689.0,85.48214721679688,124.38935089111328,72.77271270751953,22.742345809936523,82.23165893554688,71.81922912597656
2017-07-25,147.14442443847656,71.12686157226562,1039.8699951171877,259410.0,86.90559387207031,123.33261108398438,74.31542205810547,23.284513473510746,83.12690734863281,72.17890930175781
2017-07-26,147.8380584716797,70.99264526367188,1052.800048828125,259600.0,86.09086608886719,122.46287536621094,74.67507934570312,23.02769470214844,83.27610778808594,72.26882934570312
2017-07-27,145.04428100585938,70.13939666748047,1046.0,259709.0,85.7350082397461,122.35065460205078,75.50796508789062,22.93258285522461,84.5630111694336,72.68245697021484
2017-07-28,144.0231170654297,70.02434539794922,1020.0399780273438,261026.0,85.48214721679688,123.30455017089844,75.53633880615234,22.85649299621582,84.12471008300781,71.57643127441406
2017-07-29,144.0231170654297,70.02434539794922,1020.0399780273438,261026.0,85.48214721679688,123.30455017089844,75.53633880615234,22.85649299621582,84.12471008300781,71.57643127441406
2017-07-30,144.0231170654297,70.02434539794922,1020.0399780273438,261026.0,85.48214721679688,123.30455017089844,75.53633880615234,22.85649299621582,84.12471008300781,71.57643127441406
2017-07-31,143.28131103515625,69.69838714599611,987.780029296875,262786.0,85.9691162109375,124.11815643310548,75.70670318603516,22.942096710205078,84.69357299804688,71.97209167480469
2017-08-01,144.55296325683594,69.58335113525389,996.1900024414062,264321.0,87.1209945678711,123.92176818847656,76.18941497802734,23.255977630615234,84.9546890258789,72.0889892578125
2017-08-02,151.3832244873047,69.27655792236328,995.8900146484376,266730.0,87.19590759277344,123.5944595336914,76.2177963256836,23.389141082763672,84.89873504638672,72.47565460205078
2017-08-03,149.87074279785156,69.17109680175781,986.9199829101562,268370.0,86.6246566772461,124.7073211669922,76.53958129882812,23.179887771606445,84.73087310791016,72.3767318725586
2017-08-04,150.6607208251953,69.67921447753906,987.5800170898438,270000.0,87.71098327636719,124.54833984375,76.17047882080078,23.75058364868164,84.5536880493164,72.12493896484375
2017-08-05,150.6607208251953,69.67921447753906,987.5800170898438,270000.0,87.71098327636719,124.54833984375,76.17047882080078,23.75058364868164,84.5536880493164,72.12493896484375
2017-08-06,150.6607208251953,69.67921447753906,987.5800170898438,270000.0,87.71098327636719,124.54833984375,76.17047882080078,23.75058364868164,84.5536880493164,72.12493896484375
2017-08-07,152.9920654296875,69.41077423095703,992.27001953125,266985.0,88.04810333251953,124.24909210205078,76.9276351928711,23.74106788635254,85.27175903320312,72.07999420166016
2017-08-08,154.2155303955078,69.78466796875,989.8400268554688,264566.0,87.72970581054688,123.69734191894531,77.22102355957031,23.68400382995605,85.40230560302734,71.900146484375
2017-08-09,155.15960693359375,69.47787475585939,982.010009765625,267030.0,87.58922576904297,124.59510803222656,77.72581481933594,23.531816482543945,85.71936798095703,72.12493896484375
2017-08-10,150.21749877929688,68.46164703369139,956.9199829101562,264601.0,86.33434295654297,124.46418762207031,76.82102966308594,22.942096710205078,85.55150604248047,71.6982421875
2017-08-11,152.30654907226562,69.50664520263672,967.989990234375,263000.0,85.61325073242188,124.4735336303711,76.57339477539062,22.69479179382324,85.1784896850586,71.00822448730469
2017-08-12,152.30654907226562,69.50664520263672,967.989990234375,263000.0,85.61325073242188,124.4735336303711,76.57339477539062,22.69479179382324,85.1784896850586,71.00822448730469
2017-08-13,152.30654907226562,69.50664520263672,967.989990234375,263000.0,85.61325073242188,124.4735336303711,76.57339477539062,22.69479179382324,85.1784896850586,71.00822448730469
2017-08-14,154.59869384765625,70.5516357421875,983.2999877929688,266370.0,86.61529541015625,124.82889556884766,76.85912322998047,23.22744178771973,85.46757507324219,71.02637481689453
2017-08-15,156.2911834716797,70.57091522216797,982.739990234375,266795.0,86.84004974365234,124.73538970947266,76.92577362060547,23.274999618530273,85.98048400878906,70.85387420654297
